text_id,product,sentiment,date_utc
i2oh37p,oil,positive,2022-03-30 05:06:50+00:00
hyyl4ly,flower,positive,2022-03-01 20:58:51+00:00
hyyl4ly,vape,negative,2022-03-01 20:58:51+00:00
hz0jse3,vape,positive,2022-03-02 05:35:33+00:00
hz0jse3,flower,neutral,2022-03-02 05:35:33+00:00
hzpf1ei,gummies,positive,2022-03-07 14:21:48+00:00
hz31ob0,flower,neutral,2022-03-02 18:59:56+00:00
hz31ob0,oil,neutral,2022-03-02 18:59:56+00:00
hyx4juf,flower,negative,2022-03-01 15:17:28+00:00
hyx4juf,vape,positive,2022-03-01 15:17:28+00:00
hz01y17,vape,positive,2022-03-02 03:08:53+00:00
hz01y17,gummies,positive,2022-03-02 03:08:53+00:00
hyxvaa4,vape,positive,2022-03-01 18:13:39+00:00
hyxvaa4,gummies,negative,2022-03-01 18:13:39+00:00
hzze6ls,vape,negative,2022-03-09 15:39:31+00:00
hyxysxa,vape,positive,2022-03-01 18:35:59+00:00
hz351pf,oil,neutral,2022-03-02 19:21:32+00:00
hz351pf,vape,neutral,2022-03-02 19:21:32+00:00
hz5gas4,oil,negative,2022-03-03 06:10:37+00:00
hzlpx6z,oil,negative,2022-03-06 18:16:10+00:00
hyvcxze,flower,neutral,2022-03-01 04:03:19+00:00
hyvcxze,vape,negative,2022-03-01 04:03:19+00:00
i1e8qc0,oil,neutral,2022-03-20 12:16:46+00:00
hyxh5c7,vape,negative,2022-03-01 16:42:51+00:00
hyxh5c7,flower,positive,2022-03-01 16:42:51+00:00
hza05p6,vape,positive,2022-03-04 04:30:47+00:00
hza05p6,flower,positive,2022-03-04 04:30:47+00:00
hzutdua,oil,positive,2022-03-08 16:44:23+00:00
hzutdua,topical,neutral,2022-03-08 16:44:23+00:00
hyvounq,oil,negative,2022-03-01 05:53:24+00:00
hyvounq,vape,negative,2022-03-01 05:53:24+00:00
i23nfth,oil,positive,2022-03-25 19:02:18+00:00
i23nfth,gummies,negative,2022-03-25 19:02:18+00:00
hz1gdn7,flower,positive,2022-03-02 12:12:17+00:00
i27rz60,oil,positive,2022-03-26 17:38:57+00:00
i27rz60,vape,positive,2022-03-26 17:38:57+00:00
i27rz60,gummies,positive,2022-03-26 17:38:57+00:00
i2bg9el,gummies,negative,2022-03-27 14:40:03+00:00
i2bsj1y,oil,positive,2022-03-27 16:09:10+00:00
i2bsj1y,gummies,positive,2022-03-27 16:09:10+00:00
i2bsj1y,topical,positive,2022-03-27 16:09:10+00:00
i2bsj1y,flower,positive,2022-03-27 16:09:10+00:00
hyx9o8r,gummies,positive,2022-03-01 15:52:53+00:00
i09hp9h,gummies,neutral,2022-03-11 17:22:15+00:00
i09hp9h,oil,positive,2022-03-11 17:22:15+00:00
hyynioc,vape,negative,2022-03-01 21:14:01+00:00
hznr4uv,gummies,negative,2022-03-07 03:19:48+00:00
hzwuq3l,gummies,positive,2022-03-09 00:52:24+00:00
i00g0yv,gummies,positive,2022-03-09 19:46:11+00:00
i0jd8ax,gummies,negative,2022-03-13 21:09:55+00:00
i2c1aw7,gummies,negative,2022-03-27 17:10:51+00:00
i2c1aw7,oil,neutral,2022-03-27 17:10:51+00:00
i0rqyab,flower,positive,2022-03-15 16:59:23+00:00
hz0dvhs,vape,positive,2022-03-02 04:41:57+00:00
hz0dvhs,flower,negative,2022-03-02 04:41:57+00:00
hzgsoz8,gummies,positive,2022-03-05 16:26:12+00:00
hyx2lqi,vape,positive,2022-03-01 15:03:42+00:00
i0ruh57,oil,positive,2022-03-15 17:22:06+00:00
hzv63mc,flower,positive,2022-03-08 18:02:01+00:00
hzv63mc,oil,neutral,2022-03-08 18:02:01+00:00
hzv63mc,gummies,neutral,2022-03-08 18:02:01+00:00
hyy8p0z,vape,positive,2022-03-01 19:39:22+00:00
hyy8p0z,flower,positive,2022-03-01 19:39:22+00:00
hzwdcoy,vape,positive,2022-03-08 22:44:49+00:00
hz1krid,oil,positive,2022-03-02 12:55:08+00:00
hz1krid,flower,negative,2022-03-02 12:55:08+00:00
hz8em7i,oil,positive,2022-03-03 21:09:42+00:00
hz8em7i,flower,positive,2022-03-03 21:09:42+00:00
hz46iy9,oil,positive,2022-03-02 23:39:22+00:00
hz46iy9,flower,positive,2022-03-02 23:39:22+00:00
hz6c74d,oil,positive,2022-03-03 12:39:40+00:00
hz8l2id,oil,neutral,2022-03-03 21:55:57+00:00
hz8l2id,flower,neutral,2022-03-03 21:55:57+00:00
hzs36up,gummies,negative,2022-03-08 01:11:51+00:00
hzs36up,flower,positive,2022-03-08 01:11:51+00:00
i07eihp,flower,neutral,2022-03-11 05:10:16+00:00
i07eihp,oil,neutral,2022-03-11 05:10:16+00:00
i173etp,oil,positive,2022-03-18 20:11:13+00:00
i173etp,flower,negative,2022-03-18 20:11:13+00:00
hz8j3gt,gummies,positive,2022-03-03 21:42:04+00:00
i0b26w0,flower,positive,2022-03-11 23:45:36+00:00
i0b26w0,vape,positive,2022-03-11 23:45:36+00:00
hz3uohe,flower,positive,2022-03-02 22:11:56+00:00
hz3uohe,oil,negative,2022-03-02 22:11:56+00:00
hz3uohe,vape,neutral,2022-03-02 22:11:56+00:00
hyxairp,vape,positive,2022-03-01 15:58:40+00:00
hyxairp,flower,negative,2022-03-01 15:58:40+00:00
hyvzxlc,flower,negative,2022-03-01 08:03:43+00:00
hyvzxlc,gummies,positive,2022-03-01 08:03:43+00:00
hyvzxlc,vape,positive,2022-03-01 08:03:43+00:00
hzwwvqr,vape,positive,2022-03-09 01:08:45+00:00
hzwwvqr,gummies,negative,2022-03-09 01:08:45+00:00
hyxhnye,vape,positive,2022-03-01 16:46:13+00:00
hywc62b,gummies,positive,2022-03-01 10:52:59+00:00
hywc62b,flower,negative,2022-03-01 10:52:59+00:00
hzssmrj,oil,positive,2022-03-08 04:34:15+00:00
hzssmrj,flower,positive,2022-03-08 04:34:15+00:00
hyxr7og,vape,positive,2022-03-01 17:47:27+00:00
hyxr7og,oil,neutral,2022-03-01 17:47:27+00:00
hyxr7og,gummies,negative,2022-03-01 17:47:27+00:00
i010i0t,oil,positive,2022-03-09 21:57:04+00:00
i010i0t,flower,positive,2022-03-09 21:57:04+00:00
hz3633p,oil,negative,2022-03-02 19:28:10+00:00
hz3633p,flower,negative,2022-03-02 19:28:10+00:00
hzcyq3x,gummies,negative,2022-03-04 20:12:52+00:00
i1v0t9n,oil,positive,2022-03-23 23:10:15+00:00
hyvu3pi,oil,positive,2022-03-01 06:51:16+00:00
i0ttr4r,oil,positive,2022-03-16 01:20:23+00:00
i0ttr4r,flower,positive,2022-03-16 01:20:23+00:00
hyxto84,gummies,negative,2022-03-01 18:03:13+00:00
hyy7p0q,vape,neutral,2022-03-01 19:32:58+00:00
hyy7p0q,flower,positive,2022-03-01 19:32:58+00:00
i0jnd5w,oil,positive,2022-03-13 22:22:02+00:00
hyzrxnj,flower,positive,2022-03-02 01:56:28+00:00
i046npa,oil,positive,2022-03-10 15:26:13+00:00
i046npa,gummies,negative,2022-03-10 15:26:13+00:00
i046npa,vape,negative,2022-03-10 15:26:13+00:00
hyz0kyo,flower,positive,2022-03-01 22:38:19+00:00
hyz0kyo,vape,positive,2022-03-01 22:38:19+00:00
hyz0kyo,flower,negative,2022-03-01 22:38:19+00:00
hyy6592,vape,positive,2022-03-01 19:22:57+00:00
i2izmsv,gummies,positive,2022-03-29 04:35:11+00:00
i1an5ex,oil,negative,2022-03-19 16:18:37+00:00
i1an5ex,gummies,negative,2022-03-19 16:18:37+00:00
i1an5ex,flower,positive,2022-03-19 16:18:37+00:00
hz9j9ei,gummies,neutral,2022-03-04 02:08:58+00:00
hzc4yym,oil,negative,2022-03-04 17:00:01+00:00
i4l82o3,gummies,negative,2022-04-13 17:15:16+00:00
i3o5eho,gummies,negative,2022-04-06 19:59:48+00:00
i33wqz2,oil,positive,2022-04-02 13:56:49+00:00
i3dhxcc,flower,negative,2022-04-04 17:08:22+00:00
i3dhxcc,oil,neutral,2022-04-04 17:08:22+00:00
i3efajc,vape,positive,2022-04-04 20:40:08+00:00
i3efajc,flower,positive,2022-04-04 20:40:08+00:00
i36t738,flower,negative,2022-04-03 04:59:27+00:00
i36t738,oil,negative,2022-04-03 04:59:27+00:00
i3yjw6q,vape,negative,2022-04-08 22:09:19+00:00
i3yjw6q,oil,neutral,2022-04-08 22:09:19+00:00
i3yjw6q,gummies,positive,2022-04-08 22:09:19+00:00
i318cgq,flower,positive,2022-04-01 21:18:29+00:00
i318cgq,vape,positive,2022-04-01 21:18:29+00:00
i4jx3t2,flower,positive,2022-04-13 11:41:13+00:00
i4jx3t2,oil,positive,2022-04-13 11:41:13+00:00
i35s3ll,oil,positive,2022-04-02 22:40:16+00:00
i3m25lx,vape,positive,2022-04-06 11:28:47+00:00
i3m25lx,oil,positive,2022-04-06 11:28:47+00:00
i591v11,oil,positive,2022-04-18 20:07:51+00:00
i4z994z,gummies,positive,2022-04-16 17:15:53+00:00
i4z994z,oil,positive,2022-04-16 17:15:53+00:00
i4z994z,flower,negative,2022-04-16 17:15:53+00:00
i4c0356,vape,positive,2022-04-11 19:47:22+00:00
i4c0356,oil,neutral,2022-04-11 19:47:22+00:00
i4c0356,flower,positive,2022-04-11 19:47:22+00:00
i35qr6p,vape,negative,2022-04-02 22:29:17+00:00
i35qr6p,flower,positive,2022-04-02 22:29:17+00:00
i3t00gj,gummies,positive,2022-04-07 19:57:07+00:00
i34h7o7,flower,positive,2022-04-02 16:35:18+00:00
i34h7o7,vape,negative,2022-04-02 16:35:18+00:00
i3qngik,flower,positive,2022-04-07 08:55:12+00:00
i5n8imu,flower,positive,2022-04-21 17:55:40+00:00
i5n8imu,oil,neutral,2022-04-21 17:55:40+00:00
i5n8imu,vape,neutral,2022-04-21 17:55:40+00:00
i3pak38,topical,positive,2022-04-07 00:44:27+00:00
i3pak38,oil,positive,2022-04-07 00:44:27+00:00
i3m0z2t,vape,negative,2022-04-06 11:16:16+00:00
i3m0z2t,flower,neutral,2022-04-06 11:16:16+00:00
i2x9toc,vape,negative,2022-04-01 00:54:30+00:00
i30zm6g,gummies,negative,2022-04-01 20:16:24+00:00
i3r63br,gummies,positive,2022-04-07 12:27:48+00:00
i6nceiy,gummies,positive,2022-04-29 10:10:55+00:00
i2zv6wu,flower,neutral,2022-04-01 15:45:23+00:00
i2zv6wu,gummies,negative,2022-04-01 15:45:23+00:00
i3pottb,gummies,negative,2022-04-07 02:32:48+00:00
i3cucls,vape,positive,2022-04-04 14:31:57+00:00
i3gb306,oil,neutral,2022-04-05 04:52:12+00:00
i31ledp,gummies,negative,2022-04-01 22:58:31+00:00
i31ledp,flower,positive,2022-04-01 22:58:31+00:00
i3er50g,oil,neutral,2022-04-04 21:56:51+00:00
i2xih3l,gummies,positive,2022-04-01 02:00:28+00:00
i2xih3l,vape,positive,2022-04-01 02:00:28+00:00
i41jdwz,vape,positive,2022-04-09 15:09:14+00:00
i3ifa1z,flower,neutral,2022-04-05 16:57:08+00:00
i3ifa1z,oil,positive,2022-04-05 16:57:08+00:00
i3ifa1z,vape,positive,2022-04-05 16:57:08+00:00
i3r4v0p,gummies,negative,2022-04-07 12:17:02+00:00
i31esm7,oil,negative,2022-04-01 22:06:46+00:00
i31esm7,vape,neutral,2022-04-01 22:06:46+00:00
i3s1wot,oil,positive,2022-04-07 16:19:50+00:00
i3s1wot,vape,neutral,2022-04-07 16:19:50+00:00
i3s1wot,flower,positive,2022-04-07 16:19:50+00:00
i4bfs8r,gummies,neutral,2022-04-11 17:15:21+00:00
i4bfs8r,topical,positive,2022-04-11 17:15:21+00:00
i3a1o1c,flower,negative,2022-04-03 22:24:29+00:00
i60wu6g,gummies,neutral,2022-04-24 17:37:20+00:00
i60wu6g,topical,neutral,2022-04-24 17:37:20+00:00
i60wu6g,vape,neutral,2022-04-24 17:37:20+00:00
i60wu6g,flower,neutral,2022-04-24 17:37:20+00:00
i60wu6g,oil,neutral,2022-04-24 17:37:20+00:00
i43s5av,vape,negative,2022-04-10 00:48:30+00:00
i43s5av,gummies,positive,2022-04-10 00:48:30+00:00
i31kcq2,gummies,negative,2022-04-01 22:50:08+00:00
i3czugl,vape,positive,2022-04-04 15:09:49+00:00
i66zw1a,gummies,positive,2022-04-25 23:02:29+00:00
i66zw1a,oil,positive,2022-04-25 23:02:29+00:00
i66zw1a,flower,negative,2022-04-25 23:02:29+00:00
i566plf,oil,positive,2022-04-18 04:29:53+00:00
i566plf,gummies,positive,2022-04-18 04:29:53+00:00
i33m4qc,flower,negative,2022-04-02 12:15:24+00:00
i2zgv48,gummies,negative,2022-04-01 14:07:43+00:00
i4yvew5,gummies,positive,2022-04-16 15:39:17+00:00
i37ur47,gummies,negative,2022-04-03 12:51:10+00:00
i37ur47,topical,negative,2022-04-03 12:51:10+00:00
i37ur47,vape,negative,2022-04-03 12:51:10+00:00
i4saxrl,gummies,negative,2022-04-15 02:48:23+00:00
i3jof2f,oil,positive,2022-04-05 21:47:44+00:00
i3jof2f,gummies,positive,2022-04-05 21:47:44+00:00
i3qcjly,oil,positive,2022-04-07 06:26:26+00:00
i41bg9o,vape,positive,2022-04-09 14:13:20+00:00
i4egyce,oil,positive,2022-04-12 07:56:17+00:00
i4egyce,flower,positive,2022-04-12 07:56:17+00:00
i6a74h0,oil,negative,2022-04-26 16:17:40+00:00
i49vd4c,gummies,negative,2022-04-11 09:39:31+00:00
i5ij2wa,flower,positive,2022-04-20 18:34:41+00:00
i5ij2wa,oil,positive,2022-04-20 18:34:41+00:00
i5ndev8,gummies,positive,2022-04-21 18:27:34+00:00
i3uislm,vape,positive,2022-04-08 02:21:02+00:00
i3uislm,gummies,positive,2022-04-08 02:21:02+00:00
i3a0exr,oil,negative,2022-04-03 22:15:16+00:00
i3uvh7l,gummies,positive,2022-04-08 04:03:26+00:00
i3aa6pk,oil,negative,2022-04-03 23:28:51+00:00
i3aa6pk,vape,neutral,2022-04-03 23:28:51+00:00
i3aa6pk,flower,positive,2022-04-03 23:28:51+00:00
i3ot7or,gummies,neutral,2022-04-06 22:33:58+00:00
i3tfs9u,flower,positive,2022-04-07 21:41:42+00:00
i3tfs9u,vape,negative,2022-04-07 21:41:42+00:00
i3tfs9u,oil,positive,2022-04-07 21:41:42+00:00
i4ry6x9,gummies,positive,2022-04-15 01:07:30+00:00
i4hsr5p,gummies,positive,2022-04-12 23:14:48+00:00
i2xuwq2,oil,neutral,2022-04-01 03:40:25+00:00
i3xm3sj,gummies,negative,2022-04-08 18:24:33+00:00
i37tk6s,vape,negative,2022-04-03 12:39:27+00:00
i37tk6s,oil,negative,2022-04-03 12:39:27+00:00
i4m1u7z,oil,positive,2022-04-13 20:30:18+00:00
i4m1u7z,gummies,positive,2022-04-13 20:30:18+00:00
i52sn4y,gummies,positive,2022-04-17 13:05:50+00:00
i41pr2c,flower,negative,2022-04-09 15:52:04+00:00
i41pr2c,vape,positive,2022-04-09 15:52:04+00:00
i2za5uy,gummies,neutral,2022-04-01 13:17:42+00:00
i6ezliz,oil,positive,2022-04-27 16:05:52+00:00
i6ezliz,gummies,positive,2022-04-27 16:05:52+00:00
i6ezliz,flower,negative,2022-04-27 16:05:52+00:00
i2z7vo0,flower,neutral,2022-04-01 12:59:45+00:00
i3ek376,oil,positive,2022-04-04 21:10:23+00:00
i3ek376,flower,negative,2022-04-04 21:10:23+00:00
i30ltrj,flower,positive,2022-04-01 18:41:07+00:00
i30ltrj,vape,positive,2022-04-01 18:41:07+00:00
i5ceuyv,flower,positive,2022-04-19 14:08:55+00:00
i5ceuyv,gummies,positive,2022-04-19 14:08:55+00:00
i3m9k3i,gummies,positive,2022-04-06 12:37:50+00:00
i3dh22e,gummies,positive,2022-04-04 17:02:44+00:00
i31lkqo,gummies,negative,2022-04-01 22:59:57+00:00
i3b0cyx,vape,negative,2022-04-04 02:51:44+00:00
i32wjox,oil,negative,2022-04-02 06:21:51+00:00
i4b1smh,topical,positive,2022-04-11 15:45:08+00:00
i4vsi46,vape,positive,2022-04-15 21:36:42+00:00
i4vsi46,flower,negative,2022-04-15 21:36:42+00:00
i4vsi46,gummies,negative,2022-04-15 21:36:42+00:00
i3d8t8m,flower,positive,2022-04-04 16:09:46+00:00
i3d8t8m,oil,negative,2022-04-04 16:09:46+00:00
i3xkk21,flower,positive,2022-04-08 18:14:44+00:00
i3xkk21,vape,positive,2022-04-08 18:14:44+00:00
i3ck7cu,vape,negative,2022-04-04 13:16:21+00:00
i3ck7cu,flower,neutral,2022-04-04 13:16:21+00:00
i3iquhv,flower,positive,2022-04-05 18:13:43+00:00
i3iquhv,oil,neutral,2022-04-05 18:13:43+00:00
i30eeyb,gummies,negative,2022-04-01 17:50:50+00:00
i368nc4,gummies,negative,2022-04-03 01:57:12+00:00
i368nc4,oil,negative,2022-04-03 01:57:12+00:00
i368nc4,flower,negative,2022-04-03 01:57:12+00:00
i3ywg5b,oil,positive,2022-04-08 23:40:25+00:00
i4zn6vg,oil,positive,2022-04-16 18:57:29+00:00
i4zn6vg,topical,positive,2022-04-16 18:57:29+00:00
i3v83yv,flower,neutral,2022-04-08 06:11:18+00:00
i3v83yv,gummies,positive,2022-04-08 06:11:18+00:00
i5aq62k,oil,positive,2022-04-19 03:28:13+00:00
i69mc59,flower,positive,2022-04-26 14:02:06+00:00
i69mc59,gummies,positive,2022-04-26 14:02:06+00:00
i69mc59,oil,negative,2022-04-26 14:02:06+00:00
i324fp0,vape,negative,2022-04-02 01:37:12+00:00
i2ze50u,oil,negative,2022-04-01 13:47:59+00:00
i2ze50u,flower,positive,2022-04-01 13:47:59+00:00
i55wt3t,topical,positive,2022-04-18 02:58:20+00:00
i55wt3t,oil,neutral,2022-04-18 02:58:20+00:00
i44hv4d,oil,positive,2022-04-10 04:24:05+00:00
i44hv4d,vape,positive,2022-04-10 04:24:05+00:00
i44hv4d,flower,positive,2022-04-10 04:24:05+00:00
i2x8ogv,gummies,positive,2022-04-01 00:46:02+00:00
i31blya,gummies,positive,2022-04-01 21:42:42+00:00
i2xggjj,vape,positive,2022-04-01 01:44:57+00:00
i4fcjww,vape,positive,2022-04-12 13:33:56+00:00
i4fcjww,oil,negative,2022-04-12 13:33:56+00:00
i4p2un3,vape,positive,2022-04-14 13:12:49+00:00
i4p2un3,flower,negative,2022-04-14 13:12:49+00:00
i318tbq,oil,positive,2022-04-01 21:21:54+00:00
i318tbq,flower,positive,2022-04-01 21:21:54+00:00
i3jiumh,oil,positive,2022-04-05 21:10:59+00:00
i3ak6x9,flower,positive,2022-04-04 00:46:00+00:00
i3ak6x9,oil,negative,2022-04-04 00:46:00+00:00
i3d05iz,oil,negative,2022-04-04 15:11:57+00:00
i3d05iz,flower,positive,2022-04-04 15:11:57+00:00
i2ytu14,oil,negative,2022-04-01 10:43:45+00:00
i3455zz,topical,negative,2022-04-02 15:04:24+00:00
i3455zz,flower,positive,2022-04-02 15:04:24+00:00
i3ho5jr,oil,neutral,2022-04-05 13:57:03+00:00
i3ho5jr,vape,negative,2022-04-05 13:57:03+00:00
i4azqku,oil,positive,2022-04-11 15:30:53+00:00
i4azqku,flower,negative,2022-04-11 15:30:53+00:00
i2z2qn3,vape,negative,2022-04-01 12:16:11+00:00
i6uwelz,flower,positive,2022-05-01 01:46:06+00:00
i6wr4a4,flower,positive,2022-05-01 14:39:46+00:00
i6wr4a4,vape,positive,2022-05-01 14:39:46+00:00
i8klyvj,gummies,positive,2022-05-14 13:01:37+00:00
iab8y4o,flower,neutral,2022-05-28 13:43:28+00:00
iab8y4o,oil,positive,2022-05-28 13:43:28+00:00
i73e3gs,flower,positive,2022-05-02 23:49:33+00:00
i73e3gs,vape,positive,2022-05-02 23:49:33+00:00
i926vlt,gummies,positive,2022-05-18 11:21:33+00:00
i926vlt,vape,positive,2022-05-18 11:21:33+00:00
i926vlt,oil,positive,2022-05-18 11:21:33+00:00
i9jw2el,flower,positive,2022-05-22 11:27:28+00:00
i9jw2el,vape,negative,2022-05-22 11:27:28+00:00
i9jw2el,gummies,positive,2022-05-22 11:27:28+00:00
i88ju2p,gummies,positive,2022-05-11 21:22:05+00:00
i85meav,gummies,positive,2022-05-11 07:06:13+00:00
i8a0k3v,oil,neutral,2022-05-12 04:07:37+00:00
i9uocnw,topical,positive,2022-05-24 20:39:37+00:00
i9uocnw,oil,positive,2022-05-24 20:39:37+00:00
i9uocnw,flower,positive,2022-05-24 20:39:37+00:00
i87p57t,gummies,negative,2022-05-11 18:00:40+00:00
i7sia6g,oil,positive,2022-05-08 12:49:09+00:00
i710rqs,oil,positive,2022-05-02 13:55:16+00:00
i710rqs,oil,neutral,2022-05-02 13:55:16+00:00
i871ukv,oil,positive,2022-05-11 15:30:15+00:00
i7zfmk9,gummies,negative,2022-05-09 23:34:12+00:00
i701ee8,oil,negative,2022-05-02 07:03:42+00:00
i7l9uu6,gummies,negative,2022-05-06 19:20:09+00:00
i7l9uu6,flower,positive,2022-05-06 19:20:09+00:00
i700crt,vape,positive,2022-05-02 06:49:23+00:00
i74hlrp,gummies,negative,2022-05-03 05:06:39+00:00
i6ykxeu,gummies,positive,2022-05-01 22:39:48+00:00
i9qsgfh,flower,positive,2022-05-23 23:28:04+00:00
i9qsgfh,oil,positive,2022-05-23 23:28:04+00:00
i881d4v,oil,negative,2022-05-11 19:21:29+00:00
i881d4v,vape,negative,2022-05-11 19:21:29+00:00
i70kokb,vape,neutral,2022-05-02 11:29:50+00:00
i7t34ef,oil,negative,2022-05-08 15:39:17+00:00
i773qaa,gummies,positive,2022-05-03 19:16:59+00:00
i6xos9f,gummies,neutral,2022-05-01 18:44:24+00:00
ial9yzb,oil,positive,2022-05-30 21:33:50+00:00
i6vpyca,gummies,negative,2022-05-01 07:13:35+00:00
i6vpyca,flower,positive,2022-05-01 07:13:35+00:00
i6zq63b,oil,positive,2022-05-02 04:42:37+00:00
i6wnwih,gummies,negative,2022-05-01 14:13:52+00:00
i7tsoa3,oil,positive,2022-05-08 18:44:53+00:00
i86trli,flower,negative,2022-05-11 14:36:57+00:00
i7p7gdy,gummies,positive,2022-05-07 17:34:00+00:00
i7p7gdy,flower,neutral,2022-05-07 17:34:00+00:00
i6yec8i,gummies,neutral,2022-05-01 21:50:08+00:00
i7sr4yj,gummies,positive,2022-05-08 14:07:20+00:00
i8e4twp,gummies,positive,2022-05-13 00:51:01+00:00
i8e4twp,flower,neutral,2022-05-13 00:51:01+00:00
i6yijkn,vape,positive,2022-05-01 22:22:02+00:00
i6yijkn,flower,positive,2022-05-01 22:22:02+00:00
i7atsmm,oil,positive,2022-05-04 15:07:05+00:00
i7atsmm,flower,neutral,2022-05-04 15:07:05+00:00
i9xhs7r,gummies,positive,2022-05-25 13:00:25+00:00
i87xmfu,flower,positive,2022-05-11 18:56:55+00:00
i7da5z6,gummies,positive,2022-05-05 01:06:23+00:00
i7da5z6,oil,positive,2022-05-05 01:06:23+00:00
i7da5z6,vape,positive,2022-05-05 01:06:23+00:00
i7y77dx,vape,negative,2022-05-09 18:19:18+00:00
i94kvkp,gummies,neutral,2022-05-18 21:48:29+00:00
i7bzo4e,vape,positive,2022-05-04 19:43:09+00:00
i6zwjwd,oil,neutral,2022-05-02 05:58:34+00:00
i6z02ty,flower,positive,2022-05-02 00:43:41+00:00
i7t7u2l,gummies,positive,2022-05-08 16:13:42+00:00
i6y0t4w,vape,negative,2022-05-01 20:10:28+00:00
i6zspf4,flower,positive,2022-05-02 05:11:26+00:00
i6zspf4,vape,negative,2022-05-02 05:11:26+00:00
i6zspf4,oil,negative,2022-05-02 05:11:26+00:00
i9l8dq5,oil,positive,2022-05-22 18:02:15+00:00
i6yfr1k,gummies,negative,2022-05-01 22:00:49+00:00
i9yku1q,topical,positive,2022-05-25 17:29:28+00:00
i79lwmh,oil,negative,2022-05-04 07:45:13+00:00
i7dk2bu,gummies,negative,2022-05-05 02:21:08+00:00
i7dk2bu,vape,positive,2022-05-05 02:21:08+00:00
i6vctw7,gummies,negative,2022-05-01 04:27:45+00:00
i734zhm,topical,positive,2022-05-02 22:40:37+00:00
i7coqma,oil,positive,2022-05-04 22:27:35+00:00
i7coqma,vape,neutral,2022-05-04 22:27:35+00:00
i7coqma,flower,positive,2022-05-04 22:27:35+00:00
i836ua7,gummies,positive,2022-05-10 19:20:00+00:00
i836ua7,flower,positive,2022-05-10 19:20:00+00:00
i6wyj31,gummies,neutral,2022-05-01 15:35:37+00:00
i75kb1r,flower,positive,2022-05-03 12:58:13+00:00
i75kb1r,vape,positive,2022-05-03 12:58:13+00:00
i75kb1r,oil,neutral,2022-05-03 12:58:13+00:00
i9yl9zd,gummies,positive,2022-05-25 17:32:24+00:00
i7y4t7r,oil,positive,2022-05-09 18:02:48+00:00
i9hrwa0,oil,neutral,2022-05-21 21:21:54+00:00
i9hrwa0,flower,neutral,2022-05-21 21:21:54+00:00
i78g5zw,oil,positive,2022-05-04 01:08:43+00:00
i705ok2,oil,negative,2022-05-02 08:04:58+00:00
i6ze842,vape,positive,2022-05-02 02:44:37+00:00
i6ze842,flower,positive,2022-05-02 02:44:37+00:00
i7pnrsb,vape,negative,2022-05-07 19:36:17+00:00
i7pnrsb,flower,positive,2022-05-07 19:36:17+00:00
i91ropp,oil,negative,2022-05-18 07:43:34+00:00
i7f822i,gummies,positive,2022-05-05 13:22:21+00:00
i90ilka,vape,negative,2022-05-18 00:19:07+00:00
i90ilka,oil,positive,2022-05-18 00:19:07+00:00
i90ilka,topical,positive,2022-05-18 00:19:07+00:00
i8f0kw4,oil,positive,2022-05-13 05:19:19+00:00
i6ym6ra,flower,negative,2022-05-01 22:49:31+00:00
i9kdqf6,vape,negative,2022-05-22 14:20:42+00:00
i9kdqf6,vape,positive,2022-05-22 14:20:42+00:00
i9kdqf6,flower,negative,2022-05-22 14:20:42+00:00
i6vrqa7,gummies,positive,2022-05-01 07:38:33+00:00
i6vrqa7,flower,neutral,2022-05-01 07:38:33+00:00
i6xralw,gummies,neutral,2022-05-01 19:02:22+00:00
i7e2y3i,gummies,neutral,2022-05-05 05:10:07+00:00
i784rhj,vape,positive,2022-05-03 23:39:49+00:00
i9xtwoz,vape,positive,2022-05-25 14:32:07+00:00
i7cqd2f,oil,negative,2022-05-04 22:39:14+00:00
i79jx9v,flower,neutral,2022-05-04 07:17:12+00:00
i72mrhj,oil,positive,2022-05-02 20:30:03+00:00
i6xdwq3,gummies,neutral,2022-05-01 17:26:23+00:00
i85k2q5,oil,positive,2022-05-11 06:35:56+00:00
i6zory8,vape,neutral,2022-05-02 04:27:43+00:00
i6zory8,flower,positive,2022-05-02 04:27:43+00:00
i6ypmua,gummies,negative,2022-05-01 23:17:09+00:00
i9wayge,gummies,positive,2022-05-25 04:21:05+00:00
i8bt3wo,flower,negative,2022-05-12 15:16:08+00:00
i8bt3wo,flower,positive,2022-05-12 15:16:08+00:00
i8bt3wo,gummies,positive,2022-05-12 15:16:08+00:00
i75bm04,vape,negative,2022-05-03 11:39:39+00:00
i75bm04,flower,neutral,2022-05-03 11:39:39+00:00
i7gwulq,flower,positive,2022-05-05 20:17:31+00:00
i7gwulq,oil,neutral,2022-05-05 20:17:31+00:00
i7vac4t,gummies,positive,2022-05-09 01:40:46+00:00
i6ywbp2,vape,neutral,2022-05-02 00:12:12+00:00
i73keag,gummies,positive,2022-05-03 00:36:50+00:00
i73gxyh,oil,neutral,2022-05-03 00:10:44+00:00
ialn8vm,gummies,negative,2022-05-30 23:25:24+00:00
i89m936,vape,positive,2022-05-12 02:08:01+00:00
i99v2rn,topical,positive,2022-05-20 01:20:02+00:00
i6xvijw,vape,negative,2022-05-01 19:32:24+00:00
i86xnup,topical,positive,2022-05-11 15:02:50+00:00
i6wyabh,gummies,negative,2022-05-01 15:33:46+00:00
i72fj8g,flower,positive,2022-05-02 19:41:32+00:00
