text_id,product,sentiment,source,date_utc,response_id,extraction_error
hqt1o56,oil,positive,comment,2022-01-01 14:11:20+00:00,chatcmpl-DXwO5OdaEfMtOIepROuE2HJqKZOzm,
hqt1v9d,oil,negative,comment,2022-01-01 14:13:19+00:00,chatcmpl-DXwO631bZWwoJjZ5LWIvRFkO4ZIta,
hqt21pc,oil,positive,comment,2022-01-01 14:15:04+00:00,chatcmpl-DXwO7y0hDj8u2pvdIKgMkAqMM5Acf,
hqt27m4,oil,positive,comment,2022-01-01 14:16:43+00:00,chatcmpl-DXwO9VqVSXKOXcNOcDVU4lcgSAr8C,
hqt2dkg,,,comment,2022-01-01 14:18:21+00:00,chatcmpl-DXwOAXNmKHVzZRZgXgUnJ9vTfQGPS,
hqt33ju,,,comment,2022-01-01 14:25:18+00:00,chatcmpl-DXwOA3LNcHVmknlmLWlAaWAZWI7Tb,
hqt3b7h,,,comment,2022-01-01 14:27:18+00:00,chatcmpl-DXwOBOd9USzE1l0WKncqzdh1X5RPv,
hqt3bls,,,comment,2022-01-01 14:27:24+00:00,chatcmpl-DXwOCxnO3yO8UzUzHspjH9VwYuR7D,
hqt3d55,,,comment,2022-01-01 14:27:49+00:00,chatcmpl-DXwODeMe2HT5Xvu7t3gKI75zzDOAO,
hqt3hz4,oil,positive,comment,2022-01-01 14:29:01+00:00,chatcmpl-DXwOEgzoJSz7SZxcIkOojIrTdQecZ,
hqt3hz4,oil,negative,comment,2022-01-01 14:29:01+00:00,chatcmpl-DXwOEgzoJSz7SZxcIkOojIrTdQecZ,
hqt3ozc,,,comment,2022-01-01 14:30:41+00:00,chatcmpl-DXwOHtOVPqaYWOWiDq9H26pJN14Z9,
hqt41kb,,,comment,2022-01-01 14:33:51+00:00,chatcmpl-DXwOI629pOQYgQSsSXJtijIWm7Kix,
hqt4ii0,gummies,negative,comment,2022-01-01 14:38:02+00:00,chatcmpl-DXwOJvtOQ0ax2xmgWbKItEerASign,
hqt4ii0,oil,neutral,comment,2022-01-01 14:38:02+00:00,chatcmpl-DXwOJvtOQ0ax2xmgWbKItEerASign,
hqt6ibh,,,comment,2022-01-01 14:56:04+00:00,chatcmpl-DXwOKpHeDDnKH1E5FInhoMp71m8X3,
hqt6xj0,,,comment,2022-01-01 14:59:52+00:00,chatcmpl-DXwOLOmyy2jAGIIwWzEd9FFsDx7Eo,
hqt76s9,oil,negative,comment,2022-01-01 15:02:10+00:00,chatcmpl-DXwOLaFR9qDBJbfsn0Pd9wxNm5Nzy,
hqt7asf,oil,positive,comment,2022-01-01 15:03:10+00:00,chatcmpl-DXwOMXM3TbZMOaUbtmuHWobzNmiR5,
hqt7sfc,oil,positive,comment,2022-01-01 15:07:25+00:00,chatcmpl-DXwONvTZwQjKMKwsPYNENfE6RH7Bv,
hqt7sfc,vape,positive,comment,2022-01-01 15:07:25+00:00,chatcmpl-DXwONvTZwQjKMKwsPYNENfE6RH7Bv,
hqt84d4,,,comment,2022-01-01 15:10:17+00:00,chatcmpl-DXwOOHXTtGYHYAmJ8rMGHjGbisFZh,
hqt8iw0,,,comment,2022-01-01 15:13:45+00:00,chatcmpl-DXwOPaLath5889CbdQ4BXvH2wLSgu,
hqt9umi,flower,positive,comment,2022-01-01 15:24:57+00:00,chatcmpl-DXwOQpKpZLcqCSObfkFhKU9Xkw89g,
hqt9ym4,gummies,positive,comment,2022-01-01 15:25:53+00:00,chatcmpl-DXwORcRQjoVx0Ktv67nR4tAFVWNxa,
hqt9ym4,vape,positive,comment,2022-01-01 15:25:53+00:00,chatcmpl-DXwORcRQjoVx0Ktv67nR4tAFVWNxa,
hqta6bw,,,comment,2022-01-01 15:27:41+00:00,chatcmpl-DXwOSOkMbyQZoOzUOhny8IVSGgp0H,
hqtam86,oil,negative,comment,2022-01-01 15:31:21+00:00,chatcmpl-DXwOTzAD43kufvQ0MDecqfDCKREd7,
hqtapz5,,,comment,2022-01-01 15:32:12+00:00,chatcmpl-DXwOUeZkbstpKLEJm0JF4oGYEwl7a,
hqtbfr0,,,comment,2022-01-01 15:38:00+00:00,chatcmpl-DXwOUwnvry6nF088sxweCAHhMAtVY,
hqtbk8o,flower,positive,comment,2022-01-01 15:39:00+00:00,chatcmpl-DXwOVvHfRha4cIs5Fa4ebDqWdZPs2,
hqtbk8o,gummies,negative,comment,2022-01-01 15:39:00+00:00,chatcmpl-DXwOVvHfRha4cIs5Fa4ebDqWdZPs2,
hqtcd7f,gummies,positive,comment,2022-01-01 15:45:30+00:00,chatcmpl-DXwOWb81rIRV1OLz9BwXaSaHDEuN7,
hqtcedi,vape,negative,comment,2022-01-01 15:45:46+00:00,chatcmpl-DXwOY3TQf9jMYWcwl4meuLA92DwFx,
hqtcikz,,,comment,2022-01-01 15:46:42+00:00,chatcmpl-DXwOY1hVtoiD4OsX9BuRADpT1uTe0,
hqtcsfq,,,comment,2022-01-01 15:48:52+00:00,chatcmpl-DXwOZI70CRhK9hYoyBVsnTlzKdplG,
hqtd46w,flower,positive,comment,2022-01-01 15:51:23+00:00,chatcmpl-DXwOac3SkwpPFNeosQXkctD3anI7R,
hqtd8sn,,,comment,2022-01-01 15:52:25+00:00,chatcmpl-DXwObAcnoLYWZe0xifqgtqUC7Wbao,
hqtddvy,flower,positive,comment,2022-01-01 15:53:32+00:00,chatcmpl-DXwOby5AvrY6wR47zEitamjQxAmxm,
hqtdeoa,oil,positive,comment,2022-01-01 15:53:42+00:00,chatcmpl-DXwOcZjuFlOvdqAdCZuu6Q9qVMMFC,
hqtdeoa,vape,neutral,comment,2022-01-01 15:53:42+00:00,chatcmpl-DXwOcZjuFlOvdqAdCZuu6Q9qVMMFC,
hqtez09,vape,neutral,comment,2022-01-01 16:05:55+00:00,chatcmpl-DXwOdw5LeKPEJGNktDyxNOWZ7EOOz,
hqtez09,flower,positive,comment,2022-01-01 16:05:55+00:00,chatcmpl-DXwOdw5LeKPEJGNktDyxNOWZ7EOOz,
hqtg5vu,,,comment,2022-01-01 16:15:04+00:00,chatcmpl-DXwOfAcpD3sByHESVtV10o4OiikkB,
hqtg7xt,oil,positive,comment,2022-01-01 16:15:30+00:00,chatcmpl-DXwOguJrlwAdzlSSfWixzXNmI0MGD,
hqtg8l2,oil,neutral,comment,2022-01-01 16:15:38+00:00,chatcmpl-DXwOhtZkdU4mXBxlwBBynmg7olsmH,
hqtglw9,,,comment,2022-01-01 16:18:27+00:00,chatcmpl-DXwOj7GouvdxIxbYdbZHfWi3yiEJp,
hqth9m1,,,comment,2022-01-01 16:23:19+00:00,chatcmpl-DXwOjyI8cyfPwn7HF2uw9zj5edDqz,
hqthked,oil,positive,comment,2022-01-01 16:25:33+00:00,chatcmpl-DXwOkBH5T73539MpE40W44xuwKmUg,
hqthry2,,,comment,2022-01-01 16:27:05+00:00,chatcmpl-DXwOlKnSZTR5plyHHXLnQZNB4o3hY,
hqtidet,,,comment,2022-01-01 16:31:32+00:00,chatcmpl-DXwOm9taenxlkJgRULLA5Xv511bBm,
hqtiiz7,,,comment,2022-01-01 16:32:41+00:00,chatcmpl-DXwOnGywczZ8GB5ExuNeKV3DukPTL,
hqtiujd,vape,negative,comment,2022-01-01 16:34:58+00:00,chatcmpl-DXwOo4H0rtA80QZQKjOi76ornWTxK,
hqtj2uv,,,comment,2022-01-01 16:36:39+00:00,chatcmpl-DXwOq8Oym6F7P0ed8KoDEkcgY44IK,
hqtjndw,,,comment,2022-01-01 16:40:48+00:00,chatcmpl-DXwOqyB40nTnYn4q8AJD8gANWrMUL,
hqtkdnm,,,comment,2022-01-01 16:46:00+00:00,chatcmpl-DXwOrRQV9WKQ8UmaZF3dxI9TzBrdE,
hqtlddc,,,comment,2022-01-01 16:53:09+00:00,chatcmpl-DXwOrLXx8LnJZjOCAynWdq64rVChY,
hqtlg1r,,,comment,2022-01-01 16:53:40+00:00,chatcmpl-DXwOs6YqRrlzcrj20uZABzJnScQbt,
hqtluvd,oil,neutral,comment,2022-01-01 16:56:32+00:00,chatcmpl-DXwOtW1F8syHwXPzVjxOTxvYYXyqL,
hqtluvd,gummies,neutral,comment,2022-01-01 16:56:32+00:00,chatcmpl-DXwOtW1F8syHwXPzVjxOTxvYYXyqL,
hqtm0lj,oil,negative,comment,2022-01-01 16:57:40+00:00,chatcmpl-DXwOuBDCTTVg9u6jPIeLcnNukISOq,
hqtmdkq,,,comment,2022-01-01 17:00:15+00:00,chatcmpl-DXwOvHi9JLAUAEFiUaB8FF8H1HXEX,
hqtmfrf,oil,negative,comment,2022-01-01 17:00:40+00:00,chatcmpl-DXwOv76AEbc0o1y7leDP9CGR8F2ZU,
hqtmfrf,gummies,positive,comment,2022-01-01 17:00:40+00:00,chatcmpl-DXwOv76AEbc0o1y7leDP9CGR8F2ZU,
hqtminj,,,comment,2022-01-01 17:01:13+00:00,chatcmpl-DXwOxFFB0DZuUkCwqIbiSJi7PU1lS,
hqtmoq7,oil,negative,comment,2022-01-01 17:02:24+00:00,chatcmpl-DXwOyQaJwEMz95zAzrs2qR3TfAKwr,
hqtmq2z,,,comment,2022-01-01 17:02:39+00:00,chatcmpl-DXwOz3HV4KnykE6xvM4uY9Q9IPCNH,
hqtmzd4,,,comment,2022-01-01 17:04:30+00:00,chatcmpl-DXwOzkM229ski2JY2ebS4Pm79ogZu,
hqtnh12,vape,positive,comment,2022-01-01 17:07:57+00:00,chatcmpl-DXwP0DLFrzbnGXWNpSswf7Oli1ulE,
hqtnzr4,gummies,negative,comment,2022-01-01 17:11:39+00:00,chatcmpl-DXwP1q9loLDdiGjbCDVjFVig4GvBA,
hqtnzr4,oil,negative,comment,2022-01-01 17:11:39+00:00,chatcmpl-DXwP1q9loLDdiGjbCDVjFVig4GvBA,
hqto7y4,vape,negative,comment,2022-01-01 17:13:15+00:00,chatcmpl-DXwP2Ub2uglntlfmlmoAC8JjogZg7,
hqtoor4,vape,positive,comment,2022-01-01 17:16:34+00:00,chatcmpl-DXwP3p95HmzUO6XtcQ44xXY02HsU3,
hqtotel,,,comment,2022-01-01 17:17:28+00:00,chatcmpl-DXwP4E5MZ5rxBDZTs0dh1dEu6LR8g,
hqtp822,flower,positive,comment,2022-01-01 17:20:20+00:00,chatcmpl-DXwP5MTxBZ8lTvhsyRaeze3ki8VCS,
hqtp822,vape,positive,comment,2022-01-01 17:20:20+00:00,chatcmpl-DXwP5MTxBZ8lTvhsyRaeze3ki8VCS,
hqtp822,gummies,negative,comment,2022-01-01 17:20:20+00:00,chatcmpl-DXwP5MTxBZ8lTvhsyRaeze3ki8VCS,
hqtplj2,,,comment,2022-01-01 17:22:53+00:00,chatcmpl-DXwP6e9Dof7Bl82CrSBu3Gpeo84cg,
hqtqece,flower,neutral,comment,2022-01-01 17:28:34+00:00,chatcmpl-DXwP63Uteca9J7rHbXcPqQ71gJMZd,
hqtqn2i,flower,positive,comment,2022-01-01 17:30:19+00:00,chatcmpl-DXwP8l9j5tc5e4JncLrLBkUNJv8PQ,
hqtqn2i,gummies,positive,comment,2022-01-01 17:30:19+00:00,chatcmpl-DXwP8l9j5tc5e4JncLrLBkUNJv8PQ,
hqtqrtm,,,comment,2022-01-01 17:31:15+00:00,chatcmpl-DXwP9t7jLZ3NBs0lAOoyw14g8Dqmd,
hqtr0yz,,,comment,2022-01-01 17:33:03+00:00,chatcmpl-DXwPAKBlAQCkwifgHddkcjZEO5wuw,
hqtr82h,,,comment,2022-01-01 17:34:25+00:00,chatcmpl-DXwPBwbImJfQVWXy4tMhEhRKQzXWj,
hqts4bs,,,comment,2022-01-01 17:40:33+00:00,chatcmpl-DXwPCfvD2uazjCWtabn7pvHEh0F98,
hqtsqy2,,,comment,2022-01-01 17:44:52+00:00,chatcmpl-DXwPC1IPEd4s316jTzOZj03zPnKz6,
hqtsvqn,vape,negative,comment,2022-01-01 17:45:46+00:00,chatcmpl-DXwPDshaO2GsjI7mRkr4tS5fKiSKR,
hqtt23b,,,comment,2022-01-01 17:47:00+00:00,chatcmpl-DXwPEF5kR0d8xhWmBX85lyRclGlxU,
hqtt5ug,gummies,positive,comment,2022-01-01 17:47:44+00:00,chatcmpl-DXwPFXOXvjbmx5GKbBHm5XXNaOuIw,
hqttlut,,,comment,2022-01-01 17:50:48+00:00,chatcmpl-DXwPGFmp5yFiO7YE5QWFdzFqfExU2,
hqtue2p,,,comment,2022-01-01 17:56:09+00:00,chatcmpl-DXwPGCOSrv5Cr5sjzoPn68dVsGMea,
hqtuik0,vape,positive,comment,2022-01-01 17:57:01+00:00,chatcmpl-DXwPHYKt91tfxZE4JK45MQFrzY5Fp,
hqtuik0,flower,positive,comment,2022-01-01 17:57:01+00:00,chatcmpl-DXwPHYKt91tfxZE4JK45MQFrzY5Fp,
hqtuik0,oil,positive,comment,2022-01-01 17:57:01+00:00,chatcmpl-DXwPHYKt91tfxZE4JK45MQFrzY5Fp,
hqtvek1,,,comment,2022-01-01 18:03:07+00:00,chatcmpl-DXwPI8IRV6PJv6W0DuEdgBJ1Csuaw,
hqtvme4,,,comment,2022-01-01 18:04:36+00:00,chatcmpl-DXwPJ609WUDDdLoK9zzy0IH3ULg1U,
hqtvmp2,,,comment,2022-01-01 18:04:39+00:00,chatcmpl-DXwPKOKsViHIz5pvKfnNZoE9xpOhQ,
hqtvo9d,,,comment,2022-01-01 18:04:57+00:00,chatcmpl-DXwPLkwK00aISmkJuEBmra5ejsTzU,
hqtw6ya,,,comment,2022-01-01 18:08:30+00:00,chatcmpl-DXwPLTtY95q3FFXfQ976GVjrCMfWV,
hqtwphr,,,comment,2022-01-01 18:12:03+00:00,chatcmpl-DXwPM8TuZ9tyB3OvndBglefwBMH5U,
hqtxf1g,,,comment,2022-01-01 18:16:49+00:00,chatcmpl-DXwPNN3M8goTmZONy394rpXQ4ipqm,
hqtxt8j,,,comment,2022-01-01 18:19:31+00:00,chatcmpl-DXwPN2cXakF0yyOceAw6Wdqqw9coL,
hqtxzcg,,,comment,2022-01-01 18:20:37+00:00,chatcmpl-DXwPOC5H1t0y4SluWswzIHODHh9xY,
hqtyjtb,,,comment,2022-01-01 18:24:27+00:00,chatcmpl-DXwPP8d0B9FuOJ5R4khOSdEIwfNr7,
hqu300x,,,comment,2022-01-01 18:54:45+00:00,chatcmpl-DXwPQE5SSp016ej3lGzT63PFH9mXe,
hqu37dq,,,comment,2022-01-01 18:56:09+00:00,chatcmpl-DXwPQaorgobpNtSok4GMCL5Zq8X1H,
hqu3m2j,gummies,positive,comment,2022-01-01 18:58:58+00:00,chatcmpl-DXwPT2pSBh97dWRMrvb2Nb9HDO3sH,
hqu47a3,gummies,positive,comment,2022-01-01 19:02:59+00:00,chatcmpl-DXwPUlg5ym4Umzp9Z6RdP6ilLd5xx,
hqu4c9b,vape,positive,comment,2022-01-01 19:03:54+00:00,chatcmpl-DXwPVp8xpPELSIaxeTvZcwNIec98r,
hqu4njk,,,comment,2022-01-01 19:06:01+00:00,chatcmpl-DXwPWI9Tgx5inHdHEBhEegHrNCxI0,
hqu57pv,vape,positive,comment,2022-01-01 19:09:48+00:00,chatcmpl-DXwPX7yrHAouQuFJhltbglvpmRsBo,
hqu5cnw,gummies,positive,comment,2022-01-01 19:10:43+00:00,chatcmpl-DXwPYvM9dCZaa1FGyNp5kYmEdXDby,
hqu5cnw,oil,positive,comment,2022-01-01 19:10:43+00:00,chatcmpl-DXwPYvM9dCZaa1FGyNp5kYmEdXDby,
hqu5okz,,,comment,2022-01-01 19:12:57+00:00,chatcmpl-DXwPZkXeTGnj1piQq5T9DC40QaHrP,
hqu632i,,,comment,2022-01-01 19:15:39+00:00,chatcmpl-DXwPajjkRWfV6H9y1nrtiw4IR0fFZ,
hqu661a,,,comment,2022-01-01 19:16:13+00:00,chatcmpl-DXwPaZue4voe2i7sUDwVRsvig6ktw,
hqu6i0a,oil,negative,comment,2022-01-01 19:18:27+00:00,chatcmpl-DXwPbwKzaBhPcxBsQFJsdR1r2F0Bw,
hqu6y0j,oil,positive,comment,2022-01-01 19:21:25+00:00,chatcmpl-DXwPcPwRwpDaOW4tZM4oB4V6pAfOL,
hqu6y0j,oil,negative,comment,2022-01-01 19:21:25+00:00,chatcmpl-DXwPcPwRwpDaOW4tZM4oB4V6pAfOL,
hqu78nb,gummies,neutral,comment,2022-01-01 19:23:26+00:00,chatcmpl-DXwPdmOkTQ9mrCT9ReCSNCEpwYD0P,
hqu7fwd,gummies,positive,comment,2022-01-01 19:24:47+00:00,chatcmpl-DXwPe4xAss2WUmQD1tYYp5RlHk0LM,
hqu7fwd,flower,negative,comment,2022-01-01 19:24:47+00:00,chatcmpl-DXwPe4xAss2WUmQD1tYYp5RlHk0LM,
hqu7hkv,,,comment,2022-01-01 19:25:06+00:00,chatcmpl-DXwPfblLnNLQXujrd9eGXAQDhtwJI,
hqu8xko,,,comment,2022-01-01 19:34:58+00:00,chatcmpl-DXwPgyvl1bFdqJAZF0EhQVmUoySgt,
hqu9ly3,,,comment,2022-01-01 19:39:28+00:00,chatcmpl-DXwPhFnK2sPCYBIc7obR2hqSAsjPa,
hqua4ox,,,comment,2022-01-01 19:42:57+00:00,chatcmpl-DXwPi05UAVByIZAlZsiKpZjBj5geN,
hqub51c,,,comment,2022-01-01 19:49:50+00:00,chatcmpl-DXwPj9tlogVv3XtTJ4aht5RPsvLo4,
hqubi6p,,,comment,2022-01-01 19:52:19+00:00,chatcmpl-DXwPjt7mSpEaOXUv94axQzaowcc7Q,
hquce13,gummies,positive,comment,2022-01-01 19:58:21+00:00,chatcmpl-DXwPkQ5u4I3KvxvLeWc4VcgwOxGMb,
hquce13,vape,negative,comment,2022-01-01 19:58:21+00:00,chatcmpl-DXwPkQ5u4I3KvxvLeWc4VcgwOxGMb,
hqud96k,gummies,positive,comment,2022-01-01 20:04:13+00:00,chatcmpl-DXwPlrBj2awzmbZbFhoCcPuQK4BkQ,
hqud96k,oil,positive,comment,2022-01-01 20:04:13+00:00,chatcmpl-DXwPlrBj2awzmbZbFhoCcPuQK4BkQ,
hque2gs,flower,neutral,comment,2022-01-01 20:09:48+00:00,chatcmpl-DXwPmbxPpSWMJmoAHq4Fk3rFvQeGY,
hque2gs,vape,positive,comment,2022-01-01 20:09:48+00:00,chatcmpl-DXwPmbxPpSWMJmoAHq4Fk3rFvQeGY,
hque3ua,,,comment,2022-01-01 20:10:04+00:00,chatcmpl-DXwPnpNim6FQfOBER0VDfuq7g2R6f,
hquftr2,,,comment,2022-01-01 20:21:55+00:00,chatcmpl-DXwPoilAVhnSHJq3LlhSm0FflZ7Yw,
hqugqch,,,comment,2022-01-01 20:28:06+00:00,chatcmpl-DXwPocZ2aU9OptkBBoUWMk4oNWPa5,
hquh93d,vape,positive,comment,2022-01-01 20:31:43+00:00,chatcmpl-DXwPpzWFt6QZ0iJSMlIcvJdXOeEaX,
hquhvoa,,,comment,2022-01-01 20:35:59+00:00,chatcmpl-DXwPqCmZXebbJBMrIrMq4N2N6osRd,
hqui556,gummies,positive,comment,2022-01-01 20:37:47+00:00,chatcmpl-DXwPr1i6W6t4aedUvdGoAQUoOhfCT,
hqui556,flower,negative,comment,2022-01-01 20:37:47+00:00,chatcmpl-DXwPr1i6W6t4aedUvdGoAQUoOhfCT,
hqui6d8,,,comment,2022-01-01 20:38:01+00:00,chatcmpl-DXwPstty7fZxTAhXI6Go9Djb0ie0x,
hquibbu,oil,positive,comment,2022-01-01 20:38:59+00:00,chatcmpl-DXwPtQzxlFv05C7r4U4Jef9MrjHtU,
hqujuej,vape,negative,comment,2022-01-01 20:49:32+00:00,chatcmpl-DXwPuUayaTkonQEdXLbJsrdLscpNl,
hqujuej,vape,positive,comment,2022-01-01 20:49:32+00:00,chatcmpl-DXwPuUayaTkonQEdXLbJsrdLscpNl,
hqujuej,flower,negative,comment,2022-01-01 20:49:32+00:00,chatcmpl-DXwPuUayaTkonQEdXLbJsrdLscpNl,
hqujuej,gummies,positive,comment,2022-01-01 20:49:32+00:00,chatcmpl-DXwPuUayaTkonQEdXLbJsrdLscpNl,
hquk2fp,,,comment,2022-01-01 20:51:02+00:00,chatcmpl-DXwPvkkOttiLbbl6mPfZzEGQvYBX1,
hquk4yq,flower,positive,comment,2022-01-01 20:51:31+00:00,chatcmpl-DXwPwNPyyRwgZ8bex2zX4TcvZc1QW,
hquk4yq,vape,negative,comment,2022-01-01 20:51:31+00:00,chatcmpl-DXwPwNPyyRwgZ8bex2zX4TcvZc1QW,
hqukxpc,gummies,positive,comment,2022-01-01 20:57:00+00:00,chatcmpl-DXwPxK0Ow7vP99mzrzdrkroAczULh,
hqul99y,,,comment,2022-01-01 20:59:12+00:00,chatcmpl-DXwPzFxKYNnJQlQkRXnelOUisJqqx,
hqulnjd,vape,positive,comment,2022-01-01 21:01:55+00:00,chatcmpl-DXwQ0E2SXZ0lxjhQKtMoLBw4l7bjT,
hqulnjd,flower,negative,comment,2022-01-01 21:01:55+00:00,chatcmpl-DXwQ0E2SXZ0lxjhQKtMoLBw4l7bjT,
hqumrdl,,,comment,2022-01-01 21:09:27+00:00,chatcmpl-DXwQ1XnrUAJS0S0i0ksnvnkDNVqaN,
hqumtch,,,comment,2022-01-01 21:09:50+00:00,chatcmpl-DXwQ2NAvSbPufDCaeGt39Oet9kl74,
hqun1g6,vape,negative,comment,2022-01-01 21:11:23+00:00,chatcmpl-DXwQ2REgEeBur6Xlgqks0wJGr5Wu6,
hqun1g6,flower,neutral,comment,2022-01-01 21:11:23+00:00,chatcmpl-DXwQ2REgEeBur6Xlgqks0wJGr5Wu6,
hqun2im,oil,negative,comment,2022-01-01 21:11:36+00:00,chatcmpl-DXwQ4jOIQQByYjiodkOHdbHx4l65I,
hquno8j,,,comment,2022-01-01 21:15:47+00:00,chatcmpl-DXwQ4XbhDUewwolqDhzcgWYihdit1,
hqunpq2,,,comment,2022-01-01 21:16:04+00:00,chatcmpl-DXwQ5WG43kJmJfexZsdzUhOV59zaS,
hqunswe,,,comment,2022-01-01 21:16:41+00:00,chatcmpl-DXwQ5Qq9dbjUMSd9Op9M89ftGcXed,
hqunuzg,,,comment,2022-01-01 21:17:05+00:00,chatcmpl-DXwQ6XP3RQ7N3Yy6XfxyBgH4B0R5m,
hqunxla,,,comment,2022-01-01 21:17:35+00:00,chatcmpl-DXwQ7qk7jzC9x5z8m4lN6JTOC325V,
hquo736,vape,neutral,comment,2022-01-01 21:19:25+00:00,chatcmpl-DXwQ8c90Qr10NveHOeC0JBiE27dAd,
hquo736,flower,neutral,comment,2022-01-01 21:19:25+00:00,chatcmpl-DXwQ8c90Qr10NveHOeC0JBiE27dAd,
hqup40o,,,comment,2022-01-01 21:25:46+00:00,chatcmpl-DXwQ9E3bTeJLKoc5Bvgykjim5Ybbj,
hqup97b,,,comment,2022-01-01 21:26:46+00:00,chatcmpl-DXwQ9FuTcQZzy7P1P5vDfdcWX6WlX,
hqupvku,,,comment,2022-01-01 21:30:59+00:00,chatcmpl-DXwQApMpcb4LXKVbt6PfaH1GmqAYF,
hquqm3b,flower,negative,comment,2022-01-01 21:36:03+00:00,chatcmpl-DXwQASPr55iam8OGtUW9vkUu5KCCn,
hquqm3b,vape,negative,comment,2022-01-01 21:36:03+00:00,chatcmpl-DXwQASPr55iam8OGtUW9vkUu5KCCn,
hquqm3b,gummies,neutral,comment,2022-01-01 21:36:03+00:00,chatcmpl-DXwQASPr55iam8OGtUW9vkUu5KCCn,
hquqtlr,flower,negative,comment,2022-01-01 21:37:29+00:00,chatcmpl-DXwQBWHtVFxEm8q0Ebq89kOow6ys3,
hquqtlr,vape,negative,comment,2022-01-01 21:37:29+00:00,chatcmpl-DXwQBWHtVFxEm8q0Ebq89kOow6ys3,
hquqtlr,oil,negative,comment,2022-01-01 21:37:29+00:00,chatcmpl-DXwQBWHtVFxEm8q0Ebq89kOow6ys3,
hqur5x7,,,comment,2022-01-01 21:39:53+00:00,chatcmpl-DXwQDZErDGFOTqDTkgJnNbcAIY5Qs,
hqutc32,gummies,positive,comment,2022-01-01 21:55:06+00:00,chatcmpl-DXwQE9rqQnges15GvinvB692RzEUz,
hqutc32,vape,positive,comment,2022-01-01 21:55:06+00:00,chatcmpl-DXwQE9rqQnges15GvinvB692RzEUz,
hqutjj2,vape,neutral,comment,2022-01-01 21:56:33+00:00,chatcmpl-DXwQFhTmF3CfdI1oVr7fGa7ZPXGRH,
hquu3dq,oil,negative,comment,2022-01-01 22:00:29+00:00,chatcmpl-DXwQFRlYofUiUDsMjra8OSpjdyojM,
hquu534,oil,positive,comment,2022-01-01 22:00:49+00:00,chatcmpl-DXwQHwbmefuM0UGxcZGTQbLzQY3xU,
hquu8uk,,,comment,2022-01-01 22:01:34+00:00,chatcmpl-DXwQHdtE6RhMSIHQTqKhdCnLMqzUk,
hquujw2,,,comment,2022-01-01 22:03:43+00:00,chatcmpl-DXwQIIXbZ3F8Du5AI437rgxRcRY5l,
hquv94a,gummies,negative,comment,2022-01-01 22:08:36+00:00,chatcmpl-DXwQI5Q8PW6fPRwbr38qPbt0e090y,
hquv94a,flower,neutral,comment,2022-01-01 22:08:36+00:00,chatcmpl-DXwQI5Q8PW6fPRwbr38qPbt0e090y,
hquvxbw,flower,negative,comment,2022-01-01 22:13:23+00:00,chatcmpl-DXwQJpb9ed45tA87xERjjPRAA2Jkh,
hquvxbw,gummies,negative,comment,2022-01-01 22:13:23+00:00,chatcmpl-DXwQJpb9ed45tA87xERjjPRAA2Jkh,
hquw8dy,,,comment,2022-01-01 22:15:36+00:00,chatcmpl-DXwQLPbUXHQ2kQYCizEizd9OX8sNx,
hquwj9q,flower,positive,comment,2022-01-01 22:17:47+00:00,chatcmpl-DXwQMMKTUiwIEboOJK2QxzxdWoqjq,
hquwj9q,gummies,negative,comment,2022-01-01 22:17:47+00:00,chatcmpl-DXwQMMKTUiwIEboOJK2QxzxdWoqjq,
hquwspn,,,comment,2022-01-01 22:19:39+00:00,chatcmpl-DXwQNa5LYAKhCSDG8N38IUR0Y5vbn,
hquwybd,vape,positive,comment,2022-01-01 22:20:47+00:00,chatcmpl-DXwQOnnOM6QNWcUMmqeMES3p7JiL7,
hquxzfo,,,comment,2022-01-01 22:28:13+00:00,chatcmpl-DXwQPdobw0nNKZyFZ7WpxmkDJHJGT,
hquy0xw,oil,positive,comment,2022-01-01 22:28:31+00:00,chatcmpl-DXwQPACTHmOl58QnVdfekIFE0xRA7,
hquyl2x,,,comment,2022-01-01 22:32:33+00:00,chatcmpl-DXwQQqQ1CKXXTEAnKXa3RXS7JMNPC,
hquz779,flower,negative,comment,2022-01-01 22:36:55+00:00,chatcmpl-DXwQRq9X9RbMiTq5SGRHnlC3QucC6,
hquz779,gummies,neutral,comment,2022-01-01 22:36:55+00:00,chatcmpl-DXwQRq9X9RbMiTq5SGRHnlC3QucC6,
hquzlyp,,,comment,2022-01-01 22:39:49+00:00,chatcmpl-DXwQSJUTRGgfoe0FGrpZD3tFYPXg2,
hquzruy,,,comment,2022-01-01 22:41:01+00:00,chatcmpl-DXwQTF6N2hU7vK2FxRHEm0ncrUxoL,
hquzv1t,,,comment,2022-01-01 22:41:40+00:00,chatcmpl-DXwQUNwhGcQLy1VjHfCQFV4M22e7F,
hqv04y3,,,comment,2022-01-01 22:43:39+00:00,chatcmpl-DXwQUUcKR6tonYOt8O1Y5hctPSvwn,
hqv3js1,,,comment,2022-01-01 23:07:50+00:00,chatcmpl-DXwQVuJn8xkq7Rxa2B7xMfHtgncfh,
hqv47am,vape,negative,comment,2022-01-01 23:12:33+00:00,chatcmpl-DXwQWXgkBENlv6IF2Nyx7EmKX35HT,
hqv47am,flower,positive,comment,2022-01-01 23:12:33+00:00,chatcmpl-DXwQWXgkBENlv6IF2Nyx7EmKX35HT,
